2023-08-11 13:11:15 - root - INFO - ------------------------------------------------
2023-08-11 13:11:15 - root - INFO - Correction process
2023-08-11 13:11:15 - root - INFO - ------------------------------------------------
2023-08-11 13:11:15 - root - INFO -    data files
2023-08-11 13:11:15 - root - INFO -       data file: C:/Users/FTrevisan/Documents/GitHub/13C-Citrate CSIA (Umea)/20230714_AccQ-Tag_AA_peak areas_inhouse_script 2.0_IsoCor.tsv
2023-08-11 13:11:15 - root - INFO -       derivatives database: C:\Users\FTrevisan\isocordb\Derivatives.dat
2023-08-11 13:11:15 - root - INFO -       metabolites database: C:\Users\FTrevisan\isocordb\Metabolites.dat
2023-08-11 13:11:15 - root - INFO -    correction parameters
2023-08-11 13:11:15 - root - INFO -       isotopic tracer: 13C
2023-08-11 13:11:15 - root - INFO -       correct natural abundance of the tracer element: 1
2023-08-11 13:11:15 - root - INFO -       isotopic purity of the tracer: [0.01, 0.99]
2023-08-11 13:11:21 - root - INFO - 144_A117.cdf - ('Arginine', 'AccQ'): processed
2023-08-11 13:11:21 - root - INFO - 145_A118.cdf - ('Arginine', 'AccQ'): processed
2023-08-11 13:11:21 - root - INFO - 147_A119.cdf - ('Arginine', 'AccQ'): processed
2023-08-11 13:11:21 - root - INFO - 148_A120.cdf - ('Arginine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 018_A1.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 019_A2.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 020_A3.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 021_A4.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 022_A5.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 023_A6.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 024_A7.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 025_A8.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 026_A9.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 027_A10.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 029_A11.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 030_A12.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 031_A13.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 032_A14.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 033_A15.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 034_A17.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 035_A18.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 036_A19.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 037_A20.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 039_A21.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 040_A22.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 041_A23.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 042_A24.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 043_A25.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 044_A26.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 045_A27.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 046_A28.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 047_A29.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 048_A30.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 050_A31.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 051_A32.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 052_A33.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 053_A34.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 054_A35.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 055_A36.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 056_A37.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 057_A38.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 058_A39.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:22 - root - INFO - 059_A40.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 061_A41.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 062_A42.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 063_A43.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 064_A44.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 065_A45.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 066_A46.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 067_A47.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 068_A48.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 069_A49.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 070_A50.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 072_A51.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 073_A52.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 074_A53.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 075_A54.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 076_A55.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 077_A56.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 078_A57.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 079_A58.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 080_A59.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 081_A60.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 083_A61.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 084_A62.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 085_A63.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 086_A64.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 087_A65.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 088_A66.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 089_A67.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 090_A68.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 091_A69.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 092_A70.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 094_A71.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 095_A72.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 096_A73.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 097_A74.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 098_A75.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 099_A76.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 100_A77.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 101_A78.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 102_A79.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 103_A80.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 105_A81.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 106_A82.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 107_A83.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:23 - root - INFO - 108_A84.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:24 - root - INFO - 109_A85.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:24 - root - INFO - 110_A86.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:24 - root - INFO - 111_A87.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:24 - root - INFO - 112_A88.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:24 - root - INFO - 113_A89.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:24 - root - INFO - 114_A90.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:24 - root - INFO - 116_A91.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:24 - root - INFO - 117_A92.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:24 - root - INFO - 118_A93.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:24 - root - INFO - 119_A94.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:24 - root - INFO - 120_A95.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:24 - root - INFO - 121_A96.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:24 - root - INFO - 122_A97.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 123_A98.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 124_A99.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 125_A100.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 127_A101.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 128_A102.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 129_A103.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 130_A104.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 131_A105.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 132_A106.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 133_A107.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 134_A108.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 135_A109.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 137_A110.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 138_A111.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 139_A112.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 140_A113.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 141_A114.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 142_A115.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 143_A116.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 144_A117.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 145_A118.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 147_A119.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:25 - root - INFO - 148_A120.cdf - ('Asparagine', 'AccQ'): processed
2023-08-11 13:11:26 - root - INFO - 018_A1.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:26 - root - INFO - 019_A2.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:26 - root - INFO - 020_A3.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:26 - root - INFO - 021_A4.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:26 - root - INFO - 022_A5.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:26 - root - INFO - 023_A6.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:26 - root - INFO - 024_A7.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 025_A8.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 026_A9.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 027_A10.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 029_A11.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 030_A12.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 031_A13.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 032_A14.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 033_A15.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 034_A17.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 035_A18.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 036_A19.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 037_A20.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 039_A21.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 040_A22.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 041_A23.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 042_A24.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 043_A25.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 044_A26.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 045_A27.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 046_A28.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 047_A29.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 048_A30.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 050_A31.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 051_A32.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 052_A33.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 053_A34.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 054_A35.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 055_A36.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 056_A37.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 057_A38.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 058_A39.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 059_A40.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 061_A41.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 062_A42.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 063_A43.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 064_A44.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:27 - root - INFO - 065_A45.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 066_A46.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 067_A47.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 068_A48.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 069_A49.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 070_A50.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 072_A51.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 073_A52.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 074_A53.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 075_A54.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 076_A55.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 077_A56.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 078_A57.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 079_A58.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 080_A59.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 081_A60.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 083_A61.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 084_A62.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 085_A63.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 086_A64.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 087_A65.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 088_A66.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 089_A67.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 090_A68.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 091_A69.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 092_A70.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 094_A71.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 095_A72.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 096_A73.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 097_A74.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 098_A75.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 099_A76.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 100_A77.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 101_A78.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 102_A79.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 103_A80.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 105_A81.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 106_A82.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 107_A83.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 108_A84.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 109_A85.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 110_A86.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 111_A87.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:28 - root - INFO - 112_A88.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 113_A89.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 114_A90.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 116_A91.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 117_A92.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 118_A93.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 119_A94.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 120_A95.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 121_A96.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 122_A97.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 123_A98.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 124_A99.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 125_A100.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 127_A101.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 128_A102.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 129_A103.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 130_A104.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 131_A105.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 132_A106.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 133_A107.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 134_A108.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 135_A109.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 137_A110.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 138_A111.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 139_A112.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 140_A113.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 141_A114.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 142_A115.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 143_A116.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 144_A117.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 145_A118.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 147_A119.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:29 - root - INFO - 148_A120.cdf - ('Aspartate', 'AccQ'): processed
2023-08-11 13:11:31 - root - INFO - 018_A1.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:31 - root - INFO - 019_A2.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:31 - root - INFO - 020_A3.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:31 - root - INFO - 021_A4.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:31 - root - INFO - 022_A5.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:31 - root - INFO - 023_A6.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:31 - root - INFO - 024_A7.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:31 - root - INFO - 025_A8.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:31 - root - INFO - 026_A9.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:31 - root - INFO - 027_A10.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:32 - root - INFO - 029_A11.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:32 - root - INFO - 030_A12.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:32 - root - INFO - 031_A13.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:32 - root - INFO - 032_A14.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:32 - root - INFO - 033_A15.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:32 - root - INFO - 034_A17.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:32 - root - INFO - 035_A18.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:32 - root - INFO - 036_A19.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:32 - root - INFO - 037_A20.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:32 - root - INFO - 039_A21.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:32 - root - INFO - 040_A22.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:32 - root - INFO - 041_A23.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:32 - root - INFO - 042_A24.cdf - ('Citrulline', 'AccQ'): processed
2023-08-11 13:11:32 - root - INFO - 043_A25.cdf - ('Citrulline', 'AccQ'): processed
