2023-08-11 13:11:16 - root - INFO - ------------------------------------------------
2023-08-11 13:11:16 - root - INFO - Correction process
2023-08-11 13:11:16 - root - INFO - ------------------------------------------------
2023-08-11 13:11:16 - root - INFO -    data files
2023-08-11 13:11:16 - root - INFO -       data file: C:/Users/FTrevisan/Documents/GitHub/13C-Citrate CSIA (Umea)/20230711 3-NPH acids from in-house script_IsoCor.tsv
2023-08-11 13:11:16 - root - INFO -       derivatives database: C:\Users\FTrevisan\isocordb\Derivatives.dat
2023-08-11 13:11:16 - root - INFO -       metabolites database: C:\Users\FTrevisan\isocordb\Metabolites.dat
2023-08-11 13:11:16 - root - INFO -    correction parameters
2023-08-11 13:11:16 - root - INFO -       isotopic tracer: 13C
2023-08-11 13:11:16 - root - INFO -       correct natural abundance of the tracer element: 1
2023-08-11 13:11:16 - root - INFO -       isotopic purity of the tracer: [0.01, 0.99]
2023-08-11 13:12:20 - root - INFO - 048_O30.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 050_O31.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 051_O32.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 052_O33.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 053_O34.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 054_O35.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 055_O36.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 056_O37.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 057_O38.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 058_O39.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 061_O41.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 062_O42.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:20 - root - INFO - 063_O43.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 064_O44.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 065_O45.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 066_O46.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 067_O47.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 068_O48.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 069_O49.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 070_O50.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 072_O51.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 073_O52.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 074_O53.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 075_O54.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 076_O55.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 077_O56.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 078_O57.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 079_O58.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 080_O59.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 081_O60.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 083_O61.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 084_O62.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 085_O63.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 086_O64.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:21 - root - INFO - 087_O65.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 088_O66.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 089_O67.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 090_O68.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 091_O69.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 092_O70.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 094_O71.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 095_O72.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 096_O73.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 097_O74.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 098_O75.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 099_O76.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 100_O77.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 101_O78.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 102_O79.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 103_O80.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 105_O81.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 106_O82.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 107_O83.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 108_O84.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 109_O85.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:22 - root - INFO - 110_O86.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 111_O87.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 112_O88.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 113_O89.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 114_O90.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 116_O91.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 117_O92.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 118_O93.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 119_O94.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 120_O95.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 121_O96.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 122_O97.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 123_O98.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 124_O99.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 125_O100.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 127_O101.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 128_O102.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 129_O103.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 130_O104.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 131_O105.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 132_O106.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:23 - root - INFO - 133_O107.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:24 - root - INFO - 134_O108.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:24 - root - INFO - 135_O109.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:24 - root - INFO - 137_O110.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:24 - root - INFO - 138_O111.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:24 - root - INFO - 139_O112.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:24 - root - INFO - 140_O113.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:24 - root - INFO - 141_O114.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:24 - root - INFO - 142_O115.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:24 - root - INFO - 143_O116.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:24 - root - INFO - 144_O117.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:24 - root - INFO - 145_O118.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:24 - root - INFO - 147_O119.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:24 - root - INFO - 148_O120.cdf - ('Aconitate', '3NPH'): processed
2023-08-11 13:12:25 - root - INFO - 018_O1.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 019_O2.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 020_O3.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 021_O4.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 022_O5.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 023_O6.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 024_O7.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 025_O8.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 026_O9.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 027_O10.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 029_O11.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 030_O12.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 031_O13.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 032_O14.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 033_O15.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 034_O17.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 035_O18.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 036_O19.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 037_O20.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 039_O21.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 040_O22.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 042_O24.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 043_O25.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 044_O26.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 045_O27.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 046_O28.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 047_O29.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 048_O30.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 050_O31.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:25 - root - INFO - 051_O32.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 052_O33.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 053_O34.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 054_O35.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 055_O36.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 056_O37.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 057_O38.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 058_O39.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 061_O41.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 062_O42.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 063_O43.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 064_O44.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 065_O45.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 066_O46.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 067_O47.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 068_O48.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 069_O49.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 070_O50.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 072_O51.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 073_O52.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 074_O53.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 075_O54.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 076_O55.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 077_O56.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 078_O57.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 079_O58.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 080_O59.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 081_O60.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 083_O61.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 084_O62.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 085_O63.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 086_O64.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 087_O65.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:26 - root - INFO - 088_O66.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 089_O67.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 090_O68.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 091_O69.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 092_O70.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 094_O71.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 095_O72.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 096_O73.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 097_O74.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 098_O75.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 099_O76.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 100_O77.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 101_O78.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 102_O79.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 103_O80.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 105_O81.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 106_O82.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 107_O83.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 108_O84.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 109_O85.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 110_O86.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 111_O87.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 112_O88.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 113_O89.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 114_O90.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 116_O91.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 117_O92.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 118_O93.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 119_O94.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 120_O95.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 121_O96.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 122_O97.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 123_O98.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 124_O99.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 125_O100.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:27 - root - INFO - 127_O101.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 128_O102.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 129_O103.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 130_O104.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 131_O105.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 132_O106.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 133_O107.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 134_O108.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 135_O109.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 137_O110.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 138_O111.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 139_O112.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 140_O113.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 141_O114.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 142_O115.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 143_O116.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 144_O117.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 145_O118.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 147_O119.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 148_O120.cdf - ('Glycerate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 018_O1.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 019_O2.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 020_O3.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 021_O4.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 022_O5.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 023_O6.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 024_O7.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 025_O8.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 026_O9.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 027_O10.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 029_O11.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 030_O12.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 031_O13.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 032_O14.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 033_O15.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 034_O17.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 035_O18.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 036_O19.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 037_O20.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 039_O21.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:28 - root - INFO - 040_O22.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 042_O24.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 043_O25.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 044_O26.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 045_O27.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 046_O28.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 047_O29.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 048_O30.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 050_O31.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 051_O32.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 052_O33.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 053_O34.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 054_O35.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 055_O36.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 056_O37.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 057_O38.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 058_O39.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 061_O41.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 062_O42.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 063_O43.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 064_O44.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 065_O45.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 066_O46.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 067_O47.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 068_O48.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 069_O49.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 070_O50.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 072_O51.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 073_O52.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 074_O53.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 075_O54.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 076_O55.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 077_O56.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 078_O57.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 079_O58.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 080_O59.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 081_O60.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 083_O61.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 084_O62.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 085_O63.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 086_O64.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 087_O65.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 088_O66.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 089_O67.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 090_O68.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 091_O69.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 092_O70.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 094_O71.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 095_O72.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 096_O73.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 097_O74.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 098_O75.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:29 - root - INFO - 099_O76.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 100_O77.cdf - ('Glycolate', 'NPH'): processed
2023-08-11 13:12:30 - root - INFO - 101_O78.cdf - ('Glycolate', 'NPH'): processed
